column_name,normalized_label,map_id
balcony area size m2,balcony_area,609
rooftop terrace,terrace_area,300
plocha domu od m2 m2,floor_area,143
np,floor,618
plocha mistnosti m2,floor_area,510
pudorys bytu,none,350
cena s dph v kc m2,price,603
vymera terasy v m2 m2,terrace_area,463
sklepni koje,cellar_area,211
standard,none,56
uzitna plocha m2,floor_area2,217
balkon terasa m2,balcony_area,229
cena od,price,459
celkem s terasou,total_area,386
velikost zahrady v m2,garden_area,267
prodejni plocha bytu m2,floor_area,374
standard m2,none,56
zahrada m2,garden_area,343
cena s dph kc,price,450
m2 pozemku,garden_area,107
pudorysy,none,597
cena celkem,price,421
celkova podlahova pl,floor_area,146
b t z m2,exterior_area,63
kategorie m2,category,55
garazove stani m2,parking_place_number,389
obytna plocha m2,floor_area2,426
balkon terasa m2,exterior_area,526
plocha celkem,floor_area,202
typ domu,none,419
pdf bytu,none,602
cena kc,price,223
dispozice m2,layout,118
dispozice m2,layout,118
balkon lodzie terasa predzahradka m2,balcony_area,615
typ bytu,layout,227
cena m2,price,241
sklep komora,cellar_area,375
balkon terasa m2,balcony_area,417
unit no,id,134
cena od m2,price,459
premium smart,none,587
vymera celkem v m2,total_area,464
rok dokonceni,none,473
orientation of windows,orientation,140
cena za m2,none,493
transakce,none,398
b l t m2 3,balcony_area,579
plocha rd m2,floor_area,438
orientace m2,orientation,536
cena bytu s dph,price,360
terasa 1 np,terrace_area,367
b l t m2,exterior_area,371
cista plocha,floor_area,513
zahrada m2,none,151
byt m2,id,531
vybaveni 2,none,332
min vklad m2,none,130
plocha bytu m2,floor_area,622
cena garazoveho stani,none,495
kategorie,category,55
terasa predzahradka m2,exterior_area,584
balkon terasa lodzie zahrada predzahradka,balcony_area,186
cena m2,price,411
typ domu,none,419
lyout,layout,296
parkovaci misto m2,parking_place_number,349
vymera predzahradky v m2 m2,garden_area,462
lodzie terasa predzahradka,exterior_area,598
balkon terasa m2 m2,terrace_area,132
plocha m2,floor_area,4
lyout,layout,296
parkovani,none,287
stav,availability,114
dum cislo,id,436
pudorys pdf,none,31
m2 pozemku m2,garden_area,107
infolist,none,279
akcni cena,price,512
dispozice,layout,3
pocet pokoju m2,layout,322
min vklad,none,130
predzahradka m2,garden_area,133
kolaudace,none,145
balkon predzahradka terasa m2 m2,garden_area,168
cena zakladni kc,price,551
terasa lodzie,terrace_area,30
garazove stani ks,none,251
detail bytu m2,none,166
plocha prislusenstvi,exterior_area,282
patro m2,floor,61
katalogovy list m2,none,185
dostupnost m2,availability,451
detail bytu,none,166
balkon,balcony_area,407
total area m2,total_area,297
vymera pozemku m2 m2,total_area,142
terasa balkon m2,exterior_area,249
podl plocha2,floor_area,504
plocha teras,terrace_area,210
pozemek m2,garden_area,550
media,none,242
byt,id,32
loggia terrace m2,balcony_area,196
uzitna plocha m2 m2,floor_area2,245
b t z,exterior_area,63
plocha svislych konstrukci,none,384
cena kc,price,285
dispozice bytu,layout,255
vymera predzahradky v m2 m2,garden_area,462
cena vc dph m2,price,624
predzahrada,garden_area,435
vybaveni,none,404
karta bytu m2,none,319
plocha m2 2 m2,floor_area,578
plocha m2 2,floor_area,578
cena kc,price,59
plocha m2,floor_area,292
predzahrada m2,garden_area,435
prodejni cena,price,213
plocha balkonu,balcony_area,306
balkon terasa m2,exterior_area,526
celkova plocha,total_area,212
plocha bytu v m2 m2,floor_area,256
sklep komora,cellar_area,375
plocha prislusenstvi m2,exterior_area,282
jednotka m2,id,170
balkon terasa m2,terrace_area,543
muj vyber,none,567
name,id,454
terasy na strese m2,terrace_area,484
price of amenities inc vat m2,price,200
cena vc dph a is m2,price,563
celkova ceny bytu s dph m2,price,258
terasa zahrada,terrace_area,284
plocha m2,floor_area,34
2 np m2,none,570
vyber k poptavce,none,362
plocha bytu m2,floor_area,465
plocha m2 m2,floor_area,119
stav bytu m2,none,352
celkova plocha m2,total_area,212
etapa m2,none,390
plocha m2 m2,floor_area,4
balkon terasa m2,terrace_area,132
cena od,price,459
byt v m2 m2,floor_area,475
balcony terrace m2 m2,exterior_area,139
orientation of windows,orientation,140
oblibene m2,none,519
sklep m2,cellar_area,183
front garden,garden_area,197
byt v m2,floor_area,475
cislo,id,177
lodzie terasa predzahradka,exterior_area,598
orientation of windows m2,orientation,140
sklad,none,315
cislo j,id,206
cena vc dph m2,price,171
obytna plocha,floor_area2,426
final cp kc m2,price,180
budova m2,building,235
celkova uzitna plocha,floor_area2,538
terasa 1 np,terrace_area,367
balkon terasa m2,exterior_area,246
min vklad,none,130
nadstandardni provedeni,none,468
cislo jednotky,id,1
byt c m2,id,254
oznaceni m2,id,125
typ prostoru m2,category,321
plocha m2,floor_area,292
stav prodeje,availability,232
amenities,none,201
stav prodeje,availability,232
plocha predzahradky,garden_area,595
typ prostoru,category,321
m2 terasy m2,terrace_area,110
cena,price,6
sklep,cellar_area,221
evidencni cislo m2,id,445
basement storage,cellar_area,301
plocha m2,floor_area,327
floor,floor,135
balkon terasa m2,exterior_area,526
poptavka,none,122
balkon 2,balcony_area,392
final cp kc,price,180
c bytu,id,413
min vklad,none,130
podlahova plocha m2,floor_area,228
cislo jednotky,id,1
cena celkem vc 12 dph m2,price,393
formular m2,none,187
prislusenstvi m2,none,120
cena,price,501
nadstandardni provedeni,none,468
cena celkem vc dph kc,price,253
vymera parcely,none,539
b t z m2,balcony_area,625
uzitna plocha v m2 m2,floor_area2,265
area m2,floor_area,138
karta jednotky,none,309
m2 zimni zahrady,garden_area,108
vymera,floor_area,46
podlahova plocha,floor_area,17
balkon terasa m2 m2,exterior_area,246
orientace m2,orientation,536
lodzie terasa m2,balcony_area,158
oznacit k poptani,none,403
uzitna plocha m2,floor_area2,248
aktualni stav domu m2,none,437
castecne vybaveno,none,308
terasa bal m2,exterior_area,508
cena garazoveho stani,none,495
parkovani,none,287
balkon predzahradka terasa m2,garden_area,168
garaz m2,none,218
vybaveni,none,404
terasa lodzie,terrace_area,30
balkon terasa,balcony_area,27
balkon terasa m2 m2,exterior_area,246
podl plocha2,floor_area,504
cena s dph,price,121
vizualizace domu m2,none,441
balkon terasa m2,exterior_area,516
celkova plocha m2 m2,total_area,222
soubor m2,none,291
balkon terasa m2,exterior_area,58
cena byt vc dph,price,376
cena bez dph m2,none,112
plocha m2,floor_area,34
terasa,terrace_area,406
cena s dph m2,price,155
kupni cena s dph,price,621
rok dokonceni,none,473
cena bez dph m2,none,324
predzahradka m2 m2,garden_area,133
parkovani,parking_place_number,416
terasa,terrace_area,458
sklep m2,cellar_area,5
kod bytu m2,id,490
terasa zahrada m2,exterior_area,348
venkovni prostory,exterior_area,628
terasa lodzie m2,exterior_area,313
prodejni plocha bytu,floor_area,374
cena rezervovaneho sklepa kc,none,160
dokonceni,none,65
plan pdf m2,none,619
terasa balkon lodzie zahradka,exterior_area,188
balkon m2,balcony_area,354
unit no,id,134
balkon terasa m2,exterior_area,286
flats count m2,none,573
balkon terasa m2,exterior_area,516
poptavka,none,122
apartment m2,id,193
oznaceni,id,341
cena,price,485
cena vc dph,price,67
pocet pater,none,446
id,id,42
cena prislusenstvi vc dph,none,497
plocha bytu m2 m2,floor_area,616
vymera bytu v m2,floor_area,461
celkova podlahova pl,floor_area,43
cena jednotky vc dph,price,387
sklep m2,cellar_area,5
title m2,id,605
kupni cena s dph,price,621
odkaz na dum,none,422
cena vc dph m2,price,432
sklep sklepni koje m2 m2,cellar_area,614
balkon terasa m2,exterior_area,286
celkova plocha m2,none,216
price m2,price,610
cena s dph m2,price,522
nadstandardni provedeni,none,468
celkova plocha m2 m2,total_area,37
podlahova plocha,floor_area,24
velikost,floor_area,424
terasa lodzie zahrada m2,terrace_area,175
zahrada stresni zahrada m2,garden_area,580
cena s dph kc m2,price,450
odkaz na dum,none,422
zahrada m2,garden_area,36
pudorys bytu,none,350
pdf bytu,none,602
balkon terasa,balcony_area,363
typ vlastnictvi m2,none,629
plocha m2,floor_area,274
uzitna plocha bytu,floor_area2,482
cena m2,price,411
formular,none,187
dostupnost,availability,19
uzitna plocha bytu,floor_area2,482
c jednotky m2,id,535
c bytu,id,413
terasy na strese,terrace_area,484
oblibene m2,none,519
cena vc dph 1,price,581
floor m2,floor,135
detail bytu,none,7
cena bytu vc dph,price,165
stav,availability,534
dispozice bytu,layout,255
apartment,id,193
podlahova plocha,floor_area,17
cena vc dph,price,51
rozloha m2,floor_area,453
uzitna plocha,floor_area2,217
konecna cena za byt vc dph,price,113
c jednotky,id,219
cena komplet byt lodzie terasa sklep garazove stani,price,318
typ m2,category,514
blok,building,481
terasa lodzie zahrada m2 m2,terrace_area,175
terasa lodzie,exterior_area,565
cena 12 dph,price,333
pozemek m2 m2,total_area,21
kontakt,none,156
terasa balkon m2,exterior_area,249
c jednotky,id,535
podlahova plocha,floor_area,17
velikost bytu,layout,474
cena jednotky vc dph,price,387
balkon m2,balcony_area,334
plocha rd m2,floor_area,438
final cp kc m2,price,180
celkova cena,price,596
balkon lodzie,balcony_area,528
termin dokonceni,none,420
area m2,floor_area,572
stav bytu m2,none,352
velikost bytu m2,floor_area,347
karta bytu,none,553
celkova plocha,total_area,212
parkovani m2,none,344
sklep komora m2,cellar_area,49
dokonceni,none,65
balkon terasa m2,none,489
typ stani,none,541
zahrada m2,garden_area,250
cena vc dph,price,467
standard m2,none,517
parkovaci misto,none,204
odh najem,none,557
sklep m2 m2,cellar_area,5
sklepni koje ks,none,252
rozloha,floor_area,453
celkova podlahova plocha m2,floor_area,260
stav m2,availability,9
plocha mistnosti,floor_area,510
plocha bytu m2,floor_area,622
podlahova plocha m2 m2,floor_area,312
typ,category,369
garazove stani ks,none,251
balkon terasa m2,balcony_area,47
uzitna plocha m2 m2,floor_area2,248
rooftop terrace,terrace_area,300
terasa zahrada,exterior_area,172
stav pouze volne,availability,394
terasa zahrada m2,exterior_area,172
budova m2,building,26
uzit plocha m2,floor_area2,532
plocha balkonu m2,balcony_area,306
availability m2,availability,303
cislo kod jednotky,id,379
strop m,none,370
kod m2,id,457
cena bez dph m2,none,324
terasy na strese,terrace_area,484
cena celkem vc dph kc,price,253
orientace m2,orientation,314
plocha m2 m2,floor_area,323
final cp kc,price,180
b t m2,exterior_area,593
available flats count,none,574
cena vcetne dph m2,price,169
plan pdf,none,619
front garden,garden_area,197
strop m,none,370
podl plocha1 m2,floor_area,592
balkon terasa m2,balcony_area,417
cislo m2,id,233
kategorie,category,55
pdf,none,479
terasa zahrada m2,exterior_area,172
predzahradka m2,garden_area,133
transakce,none,398
lodzie terasa m2,balcony_area,427
domy,id,486
terasa 1 np,terrace_area,367
cena bytu vc prislusenstvi kc s dph,price,262
blok m2,building,116
cena vc dph1,price,506
floor,floor,135
poptavka m2,none,122
kod bytu,id,490
dostupnost m2,availability,19
balkon terasa m2 m2,balcony_area,460
loggia balcony,balcony_area,299
pdf bytu m2,none,602
oznaceni bytu,id,173
sklep sklepni koje m2,cellar_area,614
uzit plocha m2 m2,floor_area2,532
premium smart,none,587
jednotka c,id,382
celkova plocha uzitna,floor_area2,383
balkon m2,balcony_area,35
loft no,id,294
podl plocha1,floor_area,592
podl plocha2 m2,floor_area,504
pdf,none,123
poptavka,none,359
cena celkem,price,399
odh najem,none,557
cena,price,6
nadstandardni provedeni m2,none,468
transakce m2,none,398
cena vc dph,price,231
termin nastehovani,none,189
zahradka v m2,garden_area,476
celkova plocha bez terasy,floor_area,385
layout,layout,136
m2,availability,381
celkova ceny bytu s dph,price,258
terasa balkon,exterior_area,540
dostupnost m2,availability,356
jednotka m2,id,115
rodinny dum m2,id,594
oznacit k poptani m2,none,403
pudorys pdf,none,31
b l t m2 m2,balcony_area,623
terasa lodzie,exterior_area,565
m2,floor_area,277
karta bytu,none,319
garazove stani ks m2,none,251
etapa,none,390
m2 terasy,terrace_area,110
layout m2,layout,136
balkon terasa zahradka m2 m2,balcony_area,555
celkova cena vc dph m2,price,268
orientation of windows,orientation,140
karty m2,none,373
uzitna plocha,floor_area2,217
pudorys,none,523
cena vc dph1,price,506
nazev,id,214
celkova plocha m2,total_area,37
dokumentace m2,none,428
domy,id,486
m2 pozemku m2,garden_area,107
stav pouze volne,availability,394
area m2,floor_area,138
celkova cena m2,price,596
cena bytu vc prislusenstvi kc s dph,price,262
cena komplet byt lodzie terasa sklep garazove stani,price,318
cena,price,560
zahrada stresni zahrada m2,garden_area,580
c bytu,id,413
cista plocha bytu,floor_area,243
rok dokonceni,none,473
pudorys,none,523
lodzie terasa predzahradka m2,exterior_area,598
dum m2,floor_area,418
plocha predzahradky,garden_area,595
uzitna podlahova plocha m2,floor_area,627
balkon terasa m2,exterior_area,526
id m2,id,42
balkon terasa zahradka m2 m2,balcony_area,555
b l t m2 3 m2,balcony_area,579
podlahova plocha brutto m2,floor_area,57
pozemek m2,total_area,589
terasy zahrady,exterior_area,483
vybaveni m2,none,404
uzitna plocha m2 m2,floor_area2,23
terasa lodzie zahrada m2,terrace_area,175
oznacit k poptani,none,403
cena komplet byt lodzie terasa sklep garazove stani,price,318
vymera celkem v m2 m2,total_area,464
typ bytu m2,layout,227
muj vyber,none,567
parking,none,335
typ nabidky,category,353
investicni potencial,none,162
cislo j,id,206
cena celkem vc 12 dph,price,393
do katalogu,none,400
cena 12 dph,price,333
uzitna plocha m2 m2,floor_area2,220
usazeni na pozemku,none,440
zahradka m2,garden_area,388
zahradka,garden_area,388
lodzie,balcony_area,408
vynos m2,none,558
plocha,floor_area,397
specialni vybaveni,none,64
dostupnost m2,availability,356
virtualni prohlidka,none,554
parkovaci stani,none,15
kod m2,id,448
terasa balkon,terrace_area,342
terasa bal,exterior_area,508
lodzie,balcony_area,408
velikost pozemku m2,total_area,320
poptavka m2,none,122
sklep m2,cellar_area,205
orientation of windows m2,orientation,140
cena vc dph m2,price,380
stav m2,availability,626
prislusenstvi zahrada m2 lodzie m2 terasa m2,exterior_area,261
interier m2,floor_area,583
pl podl m2,floor_area,289
status m2,availability,39
infolist m2,none,279
celkova plocha m2,total_area,37
cena s dph m2,price,121
plocha celkem m2,total_area,372
druh,category,545
title m2,id,605
plocha svislych konstrukci,none,384
cena s dph 12 21 m2,price,472
byt c m2,id,254
byt cislo,id,225
plocha m2,floor_area,119
b l t m2 m2,balcony_area,623
terasa lodzie m2,exterior_area,313
plocha,floor_area,11
terasy na strese,terrace_area,484
dum cislo m2,id,436
sklepni koje m2,cellar_area,337
projekt m2,none,281
predzahrada,garden_area,529
cena vc dph a is,price,563
prodejni plocha bytu,floor_area,374
vybaveni 2,none,332
predzahradka m2,garden_area,339
podlahova plocha m2,floor_area,228
balkon lodzie m2,balcony_area,528
typ bytu,layout,227
cena bytu vc sklepa,price,310
zastavena plocha v m2 m2,none,266
m2 m2,floor_area,277
layout m2,layout,136
balkon terasa predzahradka,exterior_area,358
ozelenena terasa,terrace_area,154
plocha balkonu,balcony_area,306
cena bytu vc prislusenstvi kc s dph,price,262
cena celkem vc dph,price,45
predzahradka m2,garden_area,133
plocha m2,floor_area,167
cena vc dph,price,51
pudorys,none,247
investicni potencial,none,162
karta jednotky m2,none,309
area size,floor_area,607
predzah m2,garden_area,240
vyber k poptavce,none,362
vymera celkem v m2,total_area,464
celkova ceny bytu s dph,price,258
lodzie terasa m2,balcony_area,427
cista plocha bytu,floor_area,243
plocha bytu m2,floor_area,465
plan pdf m2,none,619
dostupnost,availability,356
detail bytu,none,166
prislusenstvi zahrada m2 lodzie m2 terasa m2,exterior_area,261
cena komplet byt lodzie terasa sklep garazove stani,price,318
price czk m2,price,141
prislusenstvi zahrada m2 lodzie m2 terasa m2 m2,exterior_area,261
aktualni stav domu,none,437
balkon terasa,balcony_area,417
oznaceni bytu,id,173
podlahova plocha m2,floor_area,228
storage box,none,278
pl zahrady,garden_area,290
plocha bytu v m2,floor_area,256
plocha pozemku,total_area,148
b t z m2 m2,balcony_area,625
terasy na strese,terrace_area,484
castecne vybaveno,none,308
stav,availability,9
sklepni koje m2,cellar_area,337
oznaceni bytu,id,173
balkon terasa zahradka m2,balcony_area,555
karta domu m2,none,128
evidencni cislo,id,445
typ vlastnictvi m2,none,629
floor m2,floor,346
celkova plocha,total_area,391
orientation,orientation,302
np m2,floor,618
karta jednotky,none,309
lodzie m2,balcony_area,408
detail m2,none,40
stav prodeje,availability,232
cena vc dph1,price,506
cena zakladni kc,price,551
stav inzerce m2,availability,556
vymera celkem v m2 m2,total_area,464
plocha celkem,floor_area,202
ozelenena terasa m2,terrace_area,154
obytna plocha,floor_area2,426
zatravnena terasa terasa m2 m2,terrace_area,402
sklep sklepni koje m2 m2,cellar_area,614
flat,id,345
cista plocha bytu,floor_area,243
b t z m2 m2,balcony_area,625
flats count,none,573
plocha prislusenstvi,exterior_area,282
terasa lodzie zahrada m2,terrace_area,175
balkon m2,balcony_area,35
vymer,floor_area,203
terasa balkon,balcony_area,431
terasa balkon m2,exterior_area,249
cislo domu m2,id,264
podlahova plocha,floor_area,209
oznaceni m2,id,29
muj vyber m2,none,567
pudorys,none,247
podlahova plocha m2,floor_area,131
predzahrada,garden_area,435
balkon terasa m2,exterior_area,246
cena,price,485
cislo,id,233
nastehovani,none,224
price excluding amenities inc vat,none,199
b t3 m2,exterior_area,505
vynos m2,none,558
balkon terasa m2 m2,balcony_area,533
terasy zahrady m2,exterior_area,483
prislusenstvi m2,none,530
uzitna plocha,floor_area2,25
m2 terasy,terrace_area,110
2 np m2,none,570
kontakt,none,156
plocha m2 m2,floor_area,323
oznaceni m2,id,125
atrium,none,492
basement storage m2,cellar_area,301
oznaceni,id,341
orientace,orientation,14
dum m2,id,102
cislo jednotky m2,id,1
cena s dph v kc,price,478
lodzie,balcony_area,50
cislo jednotky,id,1
predzahradka m2 m2,garden_area,133
plocha balkonu,balcony_area,306
cena garazoveho stani m2,none,495
uzitna plocha,floor_area2,147
plocha bytu m2,floor_area,305
balkon terasa m2,balcony_area,27
lodzie terasa m2,balcony_area,158
balkon,balcony_area,334
pozemek,total_area,434
terasa zahrada m2,terrace_area,284
podlahova plocha m2,floor_area,405
cena celkem vc 12 dph m2,price,393
orientation,orientation,302
plocha celkem,floor_area,202
balcony area size m2,balcony_area,609
plocha m2,floor_area,274
cena komplet byt lodzie terasa sklep garazove stani,price,318
vynos m2,none,558
oznaceni bytu m2,id,173
plocha,floor_area,397
gps,none,442
uzitna plocha m2 1,floor_area2,588
terasa lodzie,exterior_area,280
predzah m2 m2,garden_area,240
podlahova plocha m2,floor_area,405
uzitna plocha,floor_area2,217
typ prostoru,category,321
typ vlastnictvi,none,629
b t l m2,exterior_area,293
vymera terasy v m2 m2,terrace_area,463
terasa balkon m2,exterior_area,540
exterier m2,exterior_area,190
terasy zahrady,exterior_area,483
celkova ceny bytu s dph,price,258
cena jednotky kc,price,159
flats count,none,573
budova,building,26
poptat m2,none,8
plocha celkem m2,floor_area,202
cena vc dph,price,380
balkon terasa,balcony_area,417
byt m2,id,531
parkovaci stani,none,15
cena vc dph,price,171
predzah m2,garden_area,240
flats count,none,573
1 np m2,none,569
garazove stani ks,none,251
c bytu,id,524
cena bytu s dph,price,360
stav prodeje m2,availability,552
celkem s terasou m2,total_area,386
muj vyber,none,567
plocha m2 m2,floor_area,327
predzahradka m2,garden_area,133
cislo j m2,id,206
predzahrada,garden_area,529
status,availability,39
cena vc dph,price,380
dispozice bytu,layout,255
velikost bytu m2,layout,474
cena s dph m2,price,522
standard,none,56
cena,price,6
cena vc dph,price,67
kolekce,none,33
cena bez dph,none,324
cena vcetne dph,price,169
terasa balkon m2,exterior_area,540
terasa balkon m2,exterior_area,249
cena vc dph1,price,506
odkaz na dum,none,422
zahradka v m2,garden_area,476
parking,none,335
uzitna plocha bytu,floor_area2,482
typ jednotky,category,270
celkova cena vc dph,price,268
sklep sklepni koje m2,cellar_area,271
celkova plocha m2,none,216
predzah m2 m2,garden_area,240
stav prodeje,availability,552
balkon terasa,balcony_area,363
cislo jednotky m2,id,283
standard,none,56
cena s dph kc,price,450
pozemek m2,total_area,589
celkova uzitna plocha,floor_area2,538
zahrada s terasou,garden_area,364
terasa v m2,terrace_area,477
predzah m2,garden_area,240
pocet mistnosti,layout,105
koupit online,none,480
pocet mistnosti,layout,105
cena zakladni kc,price,551
plocha predzahradky m2 m2,garden_area,230
cena za bytovou jednotku s dph,price,378
pudorys pdf m2,none,31
prodejni cena,price,213
zahrada,garden_area,343
popis,layout,509
podlahova plocha m2,floor_area,131
pozemek m2,total_area,613
konecna cena za byt vc dph,price,113
stav prodeje,availability,232
lodzie balkon terasa zahradka m2,balcony_area,466
plocha1,floor_area,443
byt v m2,floor_area,475
gps,none,442
cena za m2 m2,none,493
plocha bytu,floor_area,305
cena s dph v kc,price,478
typ nabidky,category,353
podl plocha,floor_area,414
b l t m2 1 m2,terrace_area,331
do katalogu,none,400
p t b,exterior_area,16
celkova podlahova plocha m2 m2,floor_area,260
dispozice bytu,layout,255
typ m2,category,369
byt,id,531
virtualni prohlidka,none,554
detail,none,488
cena prislusenstvi vc dph,none,497
terasa lodzie zahrada m2,terrace_area,175
uzitna plocha m2 m2,floor_area2,245
cena s dph kc m2,price,518
loft no,id,294
cislo,id,177
celkova plocha bytu m2,floor_area,174
kupni cena s dph,price,621
plocha lodzie zahrady balkonu v m2,exterior_area,257
standard m2,none,517
dispozice bytu,layout,255
c jednotky,id,535
balkon terasa m2,balcony_area,460
plocha m2,floor_area,167
cislo kod jednotky,id,379
garazove stani,parking_place_number,389
disp,layout,329
terasa balkon m2,exterior_area,540
cislo a oznaceni bytu m2,id,226
virtualni prohlidka,none,554
typ nabidky,category,353
id,id,42
budova m2,building,26
bytova jednotka,id,149
media m2,none,242
cena kc,price,498
terasa m2,terrace_area,458
jednotka m2,id,115
aktualne,availability,259
standard,none,517
pocet mistnosti m2,layout,105
stav jednani m2,availability,28
price excluding amenities inc vat m2,none,199
cena celkem vc 12 dph,price,393
garazove stani ks,none,251
nastehovani,none,224
galerie pracovna,none,585
oblibene,none,519
m2 balkonu,balcony_area,109
celkem,none,566
cena vc dph m2,price,590
uzitna plocha m2,floor_area2,248
pdf,none,479
garaz m2,parking_place_number,549
velikost pozemku,total_area,320
available flats count,none,574
formular,none,187
umisteni m2,none,208
plocha m2,floor_area,323
cista plocha bytu,floor_area,243
pudorys m2,none,523
balkon lodzie m2,balcony_area,528
balkon,balcony_area,44
id m2,id,42
rooms range,none,571
celkova ceny bytu s dph,price,258
sklep,cellar_area,205
zahrada stresni zahrada m2,garden_area,580
vymera m2,floor_area,546
name,id,454
terasa v m2 m2,terrace_area,477
uzitna plocha,floor_area2,25
prislusenstvi zahrada m2 lodzie m2 terasa m2 m2,exterior_area,261
celkova cena s dph,price,365
plocha mistnosti,floor_area,510
nastehovani m2,none,224
cena s dph 12,price,582
plocha m2 m2,floor_area,119
balkon,balcony_area,334
cislo jednotky,id,1
dispozice,layout,237
byt cislo,id,225
sklep m2,cellar_area,548
stav jednani,availability,28
akcni cena m2,price,512
area m2,floor_area,572
price excluding amenities inc vat,none,199
flat,id,345
predzahradka m2,garden_area,133
cena vc dph a is,price,563
lyout,layout,296
plocha rd,floor_area,438
stav prodeje,availability,552
byt v m2,floor_area,475
celkova plocha vc prislusenstvi m2,total_area,325
balkon terasa m2,exterior_area,58
pocet pokoju,layout,322
rooms range m2,none,571
terasa predzahradka,exterior_area,584
podlahova plocha m2,floor_area,157
plocha mistnosti m2,floor_area,510
pocet mistnosti,layout,105
stav bytu m2,none,352
cena kc m2,price,38
podlah plocha m2,floor_area,330
prislusenstvi v cene,none,326
cena bytu vc dph,price,176
lodzie,balcony_area,50
sklep,none,317
plocha svislych konstrukci,none,384
odkaz na dum,none,422
terasa lodzie m2 m2,balcony_area,181
balkon terasa,exterior_area,415
2 np,none,570
garazove stani,parking_place_number,389
plocha m2 m2,floor_area,167
vybaveni m2,none,404
plocha m2,floor_area,167
rooms m2,layout,606
cena za m2,none,493
cena vc dph m2,price,380
oznaceni m2,id,341
pdf m2,none,479
cena,price,560
typ bytu m2,layout,227
kompas,none,591
balkon lodzie terasa predzahradka m2,balcony_area,615
cena celkem vc dph kc,price,253
parkovaci stani m2,none,15
unit no,id,134
poptavka,none,122
bytova jednotka m2,id,576
building m2,building,194
oblibene,none,163
objekt m2,building,54
cena s dph kc,price,491
cista plocha bytu,floor_area,243
balkon terasa predzahradka,exterior_area,358
b l t m2,balcony_area,239
final cp kc,price,180
podlahova plocha m2,floor_area,131
dostupnost,availability,561
sklep komora m2,cellar_area,49
lodzie terasa predzahradka,balcony_area,586
uzitna plocha,floor_area2,430
terasa predzahradka,exterior_area,584
karta bytu,none,553
balkon terasa,terrace_area,543
balkon terasa,none,489
terasa m2,terrace_area,406
byt v m2,floor_area,475
dum m2,floor_area,418
m2 balkonu,balcony_area,109
koupit online,none,480
aktualni stav,availability,263
celkova plocha m2 m2,total_area,340
cena kc m2,price,223
zatravnena terasa terasa m2 m2,terrace_area,402
celkova cena s dph,price,365
nastehovani,none,224
lodzie terasa m2,balcony_area,158
celkova plocha bytu m2,floor_area,174
cena sklepa m2,none,494
objekt m2,building,54
podlahova plocha,floor_area,209
karta bytu m2,none,53
np,floor,618
typ bytu,layout,227
final cp kc,price,180
terasa balkon,balcony_area,431
cislo jednotky,id,283
sklep komora,cellar_area,375
floor space,floor_area,195
oblibene m2,none,163
sklad m2,none,315
parkovaci misto,parking_place_number,349
cena rezervovane garaze kc m2,none,161
floor space,floor_area,195
jednotka c,id,382
plocha svislych konstrukci,none,384
loggia balcony,balcony_area,299
type,category,137
karta bytu m2,none,553
cena bytu bez prislusenstvi vc dph,price,496
celkova plocha,none,111
lodzie terasa m2,balcony_area,158
lodzie terasa predzahradka,balcony_area,586
m2,availability,381
terasa zahrada m2,exterior_area,348
celkova ceny bytu s dph,price,258
uzitna plocha,floor_area2,147
castecne vybaveno,none,308
cena jednotky kc,price,159
prodejni plocha bytu m2,floor_area,374
cena celkem,price,421
terasa balkon m2,terrace_area,342
akcni cena,price,512
celkova cena s dph,price,365
muj vyber,none,567
p t b,exterior_area,16
podl plocha,floor_area,414
cena vc dph a is,price,563
prislusenstvi v cene m2,none,326
m2 terasy m2,terrace_area,110
cena kc,price,223
lyout m2,layout,296
cena kc m2,price,498
cena s dph v kc,price,478
celkova podlahova pl m2,floor_area,43
price m2,price,610
akcni cena m2,price,512
byt m2,floor_area,178
plocha m2 2,floor_area,578
specialni vybaveni,none,64
kod,id,457
celkem m2,none,566
predzahradka m2,garden_area,339
balkon terasa,exterior_area,275
aktualni stav domu,none,437
nemovitost m2,id,395
pocet pater m2,none,446
byt v m2 m2,floor_area,475
cena vc dph 1,price,581
plocha lodzie zahrady balkonu v m2,exterior_area,257
completion,none,198
terasa balkon m2,terrace_area,469
ozelenena terasa,terrace_area,154
prislusenstvi v cene,none,326
floor,floor,346
lyout,layout,296
cena celkem,price,399
pocet mistnosti m2,layout,105
final pc kc,price,328
celkem s terasou,total_area,386
celkova plocha,none,111
cena celkem vc dph,price,45
podlahova plocha vc garaze,floor_area,366
cena za prislusenstvi s dph m2,price,192
poptavka,none,122
cena za bytovou jednotku s dph,price,378
balkon terasa m2,balcony_area,460
cena kc m2 bez dph,none,66
typ m2,category,13
cena celkem vc dph,price,45
balkon terasa predzahradka,exterior_area,358
parkovaci misto m2,none,204
cena vc dph m2,price,624
koupit online,none,480
sklepni koje m2,cellar_area,337
cena vc dph,price,590
garazove stani ks,none,251
konecna cena za byt vc dph,price,113
rooftop terrace,terrace_area,300
cena od m2,price,459
zahradka,garden_area,388
cena s dph 12 21,price,472
pl podl,floor_area,289
cena m2,price,501
plocha pozemku m2,total_area,148
byt zn,id,452
oznacit k poptani,none,403
typ prostoru,category,321
price range,none,575
vymera predzahradky v m2,garden_area,462
completion,none,198
parkovani,none,287
predzahrada,garden_area,435
